Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,Propark 401 W 110th Street - Tesla Destination,401 W 110th St,,New York,NY,10025,,212-864-7164  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.802151,-73.961705,10/06/2022,115123,2023-01-18 15:15:20,P,,,08/23/2017,J1772 TESLA
ELEC,SRYMCASSB WILTON 1.2,20 Old Gick Rd,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.105800,-73.749300,06/18/2023,183725,2023-06-18 00:22:37,,,,02/02/2021,J1772
ELEC,Hannaford Supermarket - Tesla Supercharger,35 Hannaford Drive,,Red Hook,NY,12571,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,41.979442,-73.882161,10/03/2022,214079,2022-12-01 17:40:26,P,,,04/06/2022,TESLA
ELEC,"Brixmor North Ridge Shopping Center (New Rochelle,",77 QUAKER RIDGE RD,,New Rochelle,NY,10804,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.949240,-73.791490,06/18/2023,219480,2023-06-18 00:37:49,,,,05/24/2022,CHADEMO J1772COMBO
ELEC,Village of Churchville,23 E Buffalo St,,Churchville,NY,14428,,585-293-3720,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,43.104011,-77.883046,06/14/2022,157966,2023-02-14 15:54:11,P,,,05/15/2020,J1772
ELEC,PEPSICO INC STATION 1,50 E Stevens Ave,,Valhalla,NY,10595,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.096363,-73.775380,06/18/2023,152440,2023-06-18 00:17:10,,,,01/15/2020,J1772
ELEC,Waters View Prime Companies,100 Waters View Cir,,Cohoes,NY,12047,,518-691-3119,E,,Public,24 hours daily,,,2,,,LIVINGSTON,https://www.solution.energy,GPS,42.777771,-73.683037,06/07/2021,189540,2022-02-10 19:42:29,P,,,01/19/2021,J1772
ELEC,MPG 266 E 97 St - Tesla Destination,266 E 97th St,,New York,NY,10021,,212-410-5270  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.785296,-73.947487,10/06/2022,115073,2023-01-18 15:15:20,P,,,08/17/2017,J1772 TESLA
ELEC,Rapid Park - 44 State St,44 State St,,Brooklyn,NY,11201,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,40.691800,-73.998290,07/12/2022,223100,2023-02-14 15:54:11,P,,,10/28/2021,J1772
ELEC,"Homewood Suites, Saratoga Springs",3368 South Broadway,,Saratoga Springs,NY,12866,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.053998,-73.786901,06/18/2023,94859,2023-06-18 01:23:54,,,,09/19/2017,J1772
ELEC,STONE MILL STONE MILL,407 Canal Pl,,Little Falls,NY,13365,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.040505,-74.858994,06/18/2023,223045,2023-06-18 00:29:37,,,,07/09/2022,J1772
ELEC,Crowne Plaza Lake Placid - Tesla Destination,101 Olympic Dr,,Lake Placid,NY,12946,,518-523-2556  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,44.285173,-73.986912,10/06/2022,150742,2023-01-18 15:15:20,P,,,08/19/2019,TESLA
ELEC,KINGSTON TR GALLO PARK,95 Dock St TR Gallo Waterfront Park,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.917631,-73.983671,06/18/2023,162262,2023-06-18 00:11:20,,,,06/12/2020,J1772
ELEC,HIGHWAY HIGHWAY ST 3,59 Outlet Rd,,Ballston Lake,NY,12019,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.957160,-73.852570,06/18/2023,205709,2023-06-18 00:27:30,,,,02/02/2022,J1772
ELEC,Central Parking - 58 West 58th St,58 West 58th Street,,New York,NY,10019,,888-998-2546,E,,Public,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.764655,-73.976100,06/17/2023,124146,2023-06-17 23:58:44,,,,06/21/2019,J1772
ELEC,Patchogue - Municipal parking lot,Oak Street,,Patchogue,NY,11772,,888-356-8911,E,,Public,24 hours daily,,,4,,,FLO,https://flo.ca/,GPS,40.766962,-73.012854,06/18/2023,262332,2023-06-18 01:02:25,,,,06/07/2023,J1772
ELEC,Saxon Woods Golf Course,315 Mamaroneck Road,,Scarsdale,NY,10583,,855-900-7584,E,,Public,24 hours daily,,,2,,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,40.978092,-73.759020,06/18/2023,261295,2023-06-18 00:36:58,,,,05/24/2023,J1772
ELEC,iPark Eleventh Avenue Garage Corp. - Tesla Destination,552 W 30th St,,New York,NY,10001,,212-967-7872  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.753049,-74.003333,10/06/2022,115161,2023-01-18 15:15:20,P,,,02/09/2017,J1772 TESLA
ELEC,ROSENBLUM300 187 WOLF RD,187 Wolf Rd,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.722447,-73.800636,06/18/2023,121068,2023-06-18 00:13:46,,,,03/30/2019,J1772
ELEC,LARKIN726RRAMPP LARKIN 2,726 Exchange St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.874889,-78.849833,06/18/2023,182984,2023-06-18 00:13:27,,,,01/27/2021,J1772
ELEC,ERIE COUNTY ISLEVIEW,800 Niagara St,,Tonawanda,NY,14150,,888-758-4389,E,,Public,Mon 6:00am - 9:00pm; Tue 6:00am - 9:00pm; Wed 6:00am - 9:00pm; Thu 6:00am - 9:00pm; Fri 6:00am - 9:00pm; Sat 6:00am - 9:00pm; Sun 6:00am - 9:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.010323,-78.907524,06/18/2023,164077,2023-06-18 00:18:40,,,,07/09/2020,J1772
ELEC,American Homes - Syracuse,8765 Brewerton Rd,,Clay,NY,13029,,518-691-3119,E,,Public,24 hours daily,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,43.194612,-76.126700,06/07/2021,189505,2022-02-10 19:42:29,P,,,10/22/2020,J1772
ELEC,Gerard Garage,69-13 Austin St.,Unit#338 is under repair.||,Forest Hills,NY,11375,,888-998-2546,E,,Public,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.722050,-73.849351,06/17/2023,189365,2023-06-17 23:59:42,,,,05/07/2021,J1772
ELEC,West Herr Nissan,6069 S Transit Rd,,Lockport,NY,14094,,716-625-8889,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,43.128557,-78.696197,06/09/2020,44354,2023-02-15 22:45:41,P,,,11/30/2011,J1772
ELEC,BURNS MGT THE SPRINGS #2,60 Weibel Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.093005,-73.743346,06/18/2023,174330,2023-06-18 00:13:58,,,,01/27/2021,J1772
ELEC,Adirondack Health Center,2233 State Rte 86,,Saranac Lake,NY,12983,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,44.345519,-74.143467,06/18/2023,202637,2023-06-18 01:24:09,,,,12/13/2021,J1772
ELEC,RRH ST MARYS 4,89 Genesee St,,Rochester,NY,14611,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.149397,-77.636852,06/18/2023,174453,2023-06-18 00:15:24,,,,01/27/2021,J1772
ELEC,WCS NS1 SOUTHERN,2300 Southern Blvd,,Bronx,NY,10460,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.851182,-73.881088,06/18/2023,162156,2023-06-18 00:12:21,,,,06/12/2020,J1772
ELEC,NMERRICKLIBRARY NMERRICKLIBRARY,1691 Meadowbrook Rd,,North Merrick,NY,11566,,888-758-4389,E,,Public,Mon 8:45am - 9:00pm; Tue 8:45am - 9:00pm; Wed 8:45am - 9:00pm; Thu 8:45am - 9:00pm; Fri 8:45am - 6:00pm; Sat 9:00am - 5:00pm; Sun 12:00pm - 5:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.676416,-73.568140,06/18/2023,236731,2023-06-18 00:30:36,,,,11/30/2022,J1772
ELEC,RIVERHEAD RIVER 2 #3,1947 Old Country Road,,Riverhead,NY,11901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.919684,-72.712499,06/18/2023,180158,2023-06-18 00:05:05,,,,01/27/2021,J1772
ELEC,Icon Parking 301 E 57 Street - Tesla Destination,301 E 57th St,,New York,NY,10022,,212-755-6223  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.759127,-73.964684,10/06/2022,115086,2023-01-18 15:15:20,P,,,04/30/2016,J1772 TESLA
ELEC,Courtyard by Marriott Elmira Horseheads - Tesla Destination,202 Colonial Dr,,Horseheads,NY,14845,,607-795-5900  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.163352,-76.866382,10/06/2022,114954,2023-01-18 15:15:20,P,,,10/16/2017,J1772 TESLA
ELEC,OSULLIVANS MOTEL,410 Canada St,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.429993,-73.711860,06/18/2023,201987,2023-06-18 00:26:38,,,,12/03/2021,J1772
ELEC,1 WATERLINE STATION#8,10 Riverside Blvd,,New York,NY,10069,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.772871,-73.992514,06/18/2023,207729,2023-06-18 00:27:00,,,,03/08/2022,J1772
ELEC,CHEEKTOWAGA BROADWAY #3,3301 Broadway,,Cheektowaga,NY,14227,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.902649,-78.753210,06/18/2023,183765,2023-06-18 00:22:32,,,,02/04/2021,J1772
ELEC,OSSINING TOWN RYDER PARK,Ryder Park 43 Morningside Drive,,Ossining,NY,10562,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.166687,-73.827925,06/18/2023,162295,2023-06-18 00:10:21,,,,06/12/2020,J1772
ELEC,NYC FLEET DPRWFMARINA-S3,109-5 Marina Rd,,Queens,NY,11368,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.760424,-73.856316,06/18/2023,193126,2023-06-18 00:08:11,,,,07/24/2021,J1772
ELEC,854ELLICOTT 134 HIGH ST 5,134 High St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.900856,-78.863837,06/18/2023,181843,2023-06-18 00:21:44,,,,01/27/2021,J1772
ELEC,Towne Center - Tesla Supercharger,4210-46 Veterans Memorial Dr,,Batavia,NY,14020,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,43.017313,-78.201531,01/10/2023,237657,2023-02-14 15:54:11,P,,,11/30/2022,TESLA
ELEC,New York Hilton Midtown - Tesla Destination,1335 Avenue of the Americas,,New York,NY,10019,,212-586-7000  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.762234,-73.979036,10/06/2022,115011,2023-01-18 15:15:20,P,,,01/26/2017,TESLA
ELEC,14 HUDSON 14 HUDSON 1.1,14 Hudson Ave,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.308037,-73.645370,06/18/2023,153509,2023-06-18 00:17:34,,,,02/07/2020,J1772
ELEC,CITY OF ITHACA SENECA STREET,202 NY-79,,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.440667,-76.496214,06/18/2023,162307,2023-06-18 00:10:16,,,,06/12/2020,J1772
ELEC,Icon Parking Sutton 53 - Tesla Destination,417 E 53rd St,,New York,NY,10022,,212-644-6312  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.755363,-73.963841,10/06/2022,115128,2023-01-18 15:15:20,P,,,01/09/2018,J1772 TESLA
ELEC,NATIONAL GRID TOPS WATERTOWN,22050 US-11,,Watertown,NY,13601,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.994810,-75.901730,06/18/2023,162231,2023-06-18 00:11:32,,,,06/12/2020,J1772
ELEC,GHMC PARKINGGARAGE9,707 E Main St,,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.441876,-74.366663,06/18/2023,204669,2023-06-18 00:26:46,,,,01/12/2022,J1772
ELEC,GARVEY FRONT 1,257 Dix Ave,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.317330,-73.619144,06/18/2023,221395,2023-06-18 00:29:22,,,,06/16/2022,CHADEMO J1772COMBO
ELEC,Chelnik Parking NYC 880 5th - Tesla Destination,880 5th Ave,,New York,NY,10021,,212-988-9130  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.770292,-73.967735,10/06/2022,115190,2023-01-18 15:15:20,P,,,12/17/2015,TESLA
ELEC,CORNELL STATION3,176 Hoy Rd,,Ithaca,NY,14853,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.443622,-76.479430,06/18/2023,229400,2023-06-18 00:14:30,,,,09/28/2022,J1772
ELEC,Metro North Parking - North White Plains,50 Haarlem Avenue,,White Plains,NY,10603,,866-816-7584,E,,Public,,,,8,,,EV Connect,http://evconnect.com/,GPS,41.051117,-73.771807,06/18/2023,123265,2023-06-18 01:23:52,,,,04/01/2019,J1772
ELEC,NYC FLEET DPRWFMARNA_1_L3,109-5 Marina Rd,,Corona,NY,11368,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.760609,-73.857002,06/18/2023,187658,2023-06-18 00:19:45,,,,04/16/2021,CHADEMO J1772COMBO
ELEC,RESERVE - CLUB RESERVE-CLUB,1 Reserve Blvd,,Yaphank,NY,11980,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 8:00am - 5:00pm; Sun 8:00am - 5:00pm,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.849614,-72.897944,06/18/2023,154433,2023-06-18 00:18:08,,,,03/12/2020,J1772
ELEC,134-10 225th St,137-10 225th St,,Jamaica,NY,11413,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://flo.ca/,GPS,40.677402,-73.745064,06/18/2023,198164,2023-06-18 01:02:25,,,,10/23/2021,J1772
ELEC,Willis Row - Tesla Supercharger,373 Willis Avenue,,Roslyn Heights,NY,11577,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.779430,-73.650120,10/03/2022,194077,2022-12-01 17:40:26,P,,,07/27/2021,TESLA
ELEC,Somers Commons Shopping Center,80 Route 6,,Baldwin Place,NY,10505,,877-455-3833,E,,Public,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.344875,-73.756256,06/17/2023,228614,2023-06-17 23:56:21,,,,03/07/2018,CHADEMO J1772COMBO
ELEC,RRH UNITY POB 3,1561 Long Pond Rd,,Rochester,NY,14626,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.190998,-77.703970,06/18/2023,174810,2023-06-18 00:16:15,,,,01/27/2021,J1772
ELEC,EVolve NY Syracuse South,415 E Brighton Ave,,Syracuse,NY,13210,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,43.016720,-76.136540,06/18/2023,193813,2023-06-18 00:37:38,,,,08/12/2021,CHADEMO J1772COMBO
ELEC,IKEA USA BROOKLYN 4,1 Beard St,,Red Hook,NY,11231,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.671404,-74.011655,06/18/2023,252887,2023-06-18 00:28:05,,,,02/01/2023,J1772
ELEC,MTP Parking 363 Bond Street - Tesla Destination,363 Bond St,,Brooklyn,NY,11231,,212-575-5335  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.678155,-73.990442,10/06/2022,122476,2023-01-18 15:15:20,P,,,01/18/2019,TESLA
ELEC,Saranac Lake - 3 Main St,3 Main Street,,Saranac Lake,NY,12983,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,44.324241,-74.131946,06/18/2023,123097,2023-06-18 01:23:59,,,,04/01/2019,J1772
ELEC,STOHL STOHL6,3860 California Rd,,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.779497,-78.781127,06/18/2023,163646,2023-06-18 00:19:45,,,,06/26/2020,J1772
ELEC,RUSTIC VILLAGE CLUB HOUSE,100 W Squire Dr,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.101527,-77.622553,06/18/2023,185426,2023-06-18 00:22:37,,,,02/27/2021,J1772
ELEC,North Creek Heads in Beds,191 Main St,,North Creek,NY,12853,,518-412-2821,E,,Public,10am-10pm daily; for guest use only; Drivers must bring their own J1772 cordset for Level 1 charging,,1,1,,,Non-Networked,,200-9,43.694750,-73.985344,06/14/2022,88498,2023-02-14 15:54:11,P,,,11/15/2017,J1772 NEMA520
ELEC,Town of Danby,1830 Danby Rd,,Ithaca,NY,14850,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.353991,-76.481996,06/18/2023,104824,2023-06-18 01:23:59,,,,10/20/2018,J1772
ELEC,SYR AUTO WORKS STATION 1,1224 W Fayette St,,Syracuse,NY,13204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.047512,-76.176803,06/18/2023,201186,2023-06-18 00:26:23,,,,11/16/2021,J1772
ELEC,Wellington Manor Building 4379,4399 Plantation Blvd,,Liverpool,NY,13090,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.127140,-76.211140,07/12/2022,223238,2023-02-14 15:54:11,P,,,03/03/2022,J1772
ELEC,"Amada Tool America, INC",4A Treadeasy Ave,,Batavia,NY,14020,,866-816-7584,E,,Public,,,,6,,,EV Connect,http://evconnect.com/,GPS,42.993683,-78.207242,06/18/2023,157943,2023-06-18 01:24:12,,,,05/15/2020,J1772
ELEC,Monroe Community College - Lot M,1000 E Henrietta Rd,,Rochester,NY,14623,,585-292-2000,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,4,,,Non-Networked,,GPS,43.101596,-77.608462,09/14/2022,226503,2023-02-14 15:54:11,P,,,08/24/2022,J1772
ELEC,RRH RIEDMAN CANP7,100 Kings Hwy S,,Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.202055,-77.574550,06/18/2023,173963,2023-06-18 00:13:31,,,,01/27/2021,J1772
ELEC,Blue Hill Plaza,501 Veterans Memorial Dr,,Pearl River,NY,10965,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,41.049030,-74.006840,07/12/2022,223260,2023-02-14 15:54:11,P,,,01/31/2022,J1772
ELEC,LACROIX COURT LACROIX APTS 1,12 Lacroix Ct Dr,,Irondequoit,NY,14609,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.195473,-77.566644,06/18/2023,220520,2023-06-18 00:29:15,,,,06/03/2022,J1772
ELEC,WHB LANDINGS STATION 1,3008 Mitchell Rd,,Westhampton Beach,NY,11978,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 8:00am - 5:00pm; Sun 8:00am - 5:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.807715,-72.643375,06/18/2023,241246,2023-06-18 00:29:41,,,,01/06/2023,J1772
ELEC,Ide Volkswagen of East Rochester,333 N Washington St,,Rochester,NY,14625,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,1,,Non-Networked,,GPS,43.120435,-77.486368,06/12/2023,211923,2023-06-12 16:56:16,P,,,03/17/2022,J1772 J1772COMBO
ELEC,STPETERHOSPITAL EV STATION #8,315 S Manning Blvd,,Albany,NY,12208,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654665,-73.802580,06/18/2023,212977,2023-06-18 00:28:03,,,,03/27/2022,J1772
ELEC,TPWC  TPWC 6,2594 Western Av,,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.714246,-73.936013,06/18/2023,227766,2023-06-18 00:25:03,,,,09/17/2022,J1772
ELEC,AECSOLAR STATION 2 AEC,210 Washington Ave Ext,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.703304,-73.856980,06/18/2023,192610,2023-06-18 00:24:40,,,,07/07/2021,J1772
ELEC,MONROE COUNTY DURAND E1,1200 Kings Hwy N,,Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.233265,-77.569110,06/18/2023,261522,2023-06-18 00:33:52,,,,05/27/2023,J1772
ELEC,GOLDEN ARROW GOLDEN 1.2,2559 Main St,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.286465,-73.984314,06/18/2023,169879,2023-06-18 00:21:19,,,,12/03/2020,J1772
ELEC,92746 CHARGEPOINT 1,301 E 66th St,,New York,NY,10065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.764935,-73.960630,06/18/2023,225676,2023-06-18 00:29:42,,,,08/18/2022,J1772
ELEC,Deer Valley Building 8,11 Farnsworth Dr,,Guilderland,NY,12084,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.677920,-73.868130,07/12/2022,223275,2023-02-14 15:54:11,P,,,04/11/2022,J1772
ELEC,Highrise Parking,210 W 71st Street,,New York,NY,10023,,888-998-2546,E,,Public,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.777905,-73.982299,06/17/2023,257528,2023-06-17 23:59:23,,,,03/30/2023,J1772
ELEC,MONROE COUNTY STADIUM S1,One Morrie Silver Way Innovative Stadium,,Rochester,NY,14608,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.157273,-77.621689,06/18/2023,260861,2023-06-18 00:33:40,,,,05/16/2023,J1772
ELEC,COLE GROUP COLUMBIA 1,32 Columbia Gardens,,Cohoes,NY,12047,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.770966,-73.716270,06/18/2023,175243,2023-06-18 00:17:50,,,,01/27/2021,J1772
ELEC,CORP COMM 3 STATION 1 CC3,Teleport Dr/Corp Commons Bldg,,Staten Island,NY,10314,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.604213,-74.179561,06/18/2023,252139,2023-06-18 00:21:17,,,,01/26/2023,J1772
ELEC,HILTONGARDENINN HGI EV,1585 Round Swamp Rd,,Plainview,NY,11803,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.782625,-73.442490,06/18/2023,255621,2023-06-18 00:30:28,,,,03/07/2023,J1772
ELEC,EV Charge Solutions - Headquarters,7464 W Henrietta Rd,,Rush,NY,14543,,585-533-4051,E,,Public,24 hours daily,,,4,,,Non-Networked,,200-9,42.996895,-77.667425,07/12/2022,154200,2023-02-14 15:54:11,P,,,05/01/2018,J1772
ELEC,Herzog Supply Co,151 Plaza Rd,,Kingston,NY,12401,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,41.936339,-74.017427,06/18/2023,230847,2023-06-18 01:24:17,,,,09/30/2022,J1772
ELEC,COLE GROUP CEDAR PARK 4,2106 Massachusetts Ave,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.741381,-73.670803,06/18/2023,236286,2023-06-18 00:30:34,,,,11/18/2022,J1772
